Index,AI0(V)
160604,-0.12749
160605,-0.11941
160606,-0.12528
160607,-0.12364
160608,-0.1225
160609,-0.12724
160610,-0.1297
160611,-0.12244
160612,-0.1244
160613,-0.12667
160614,-0.12402
160615,-0.12591
160616,-0.12427
160617,-0.1244
160618,-0.12761
160619,-0.12717
160620,-0.12383
160621,-0.1232
160622,-0.13026
160623,-0.12112
160624,-0.12957
160625,-0.13064
160626,-0.12566
160627,-0.12528
160628,-0.12269
160629,-0.1261
160630,-0.1244
160631,-0.12522
160632,-0.12339
160633,-0.12774
160634,-0.12326
160635,-0.12799
160636,-0.12774
160637,-0.12219
160638,-0.12591
160639,-0.12408
160640,-0.12263
160641,-0.12276
160642,-0.12736
160643,-0.12673
160644,-0.13121
160645,-0.1249
160646,-0.12673
160647,-0.13052
160648,-0.13001
160649,-0.12705
160650,-0.12522
160651,-0.1261
160652,-0.12629
160653,-0.13033
160654,-0.12597
160655,-0.12635
160656,-0.12711
160657,-0.12509
160658,-0.12263
160659,-0.12244
160660,-0.12869
160661,-0.12332
160662,-0.12616
160663,-0.12812
160664,-0.13045
160665,-0.12623
160666,-0.12446
160667,-0.12572
160668,-0.12654
160669,-0.12358
160670,-0.1302
160671,-0.12642
160672,-0.12824
160673,-0.13033
160674,-0.12616
160675,-0.12528
160676,-0.1232
160677,-0.12749
160678,-0.12787
160679,-0.12686
160680,-0.12755
160681,-0.12635
160682,-0.12585
160683,-0.1249
160684,-0.12421
160685,-0.13052
160686,-0.12679
160687,-0.12219
160688,-0.12332
160689,-0.12806
160690,-0.12534
160691,-0.12377
160692,-0.12478
160693,-0.12383
160694,-0.12307
160695,-0.12705
160696,-0.12648
160697,-0.12238
160698,-0.12358
160699,-0.12383
160700,-0.12881
160701,-0.12213
160702,-0.12408
160703,-0.12433
160704,-0.12787
160705,-0.12213
160706,-0.12578
160707,-0.12578
160708,-0.13121
160709,-0.12824
160710,-0.12421
160711,-0.12326
160712,-0.12421
160713,-0.1261
160714,-0.12686
160715,-0.12938
160716,-0.1256
160717,-0.12869
160718,-0.12787
160719,-0.12383
160720,-0.12749
160721,-0.12667
160722,-0.12471
160723,-0.1278
160724,-0.12421
160725,-0.1285
160726,-0.12383
160727,-0.12572
160728,-0.12787
160729,-0.12944
160730,-0.1256
160731,-0.12427
160732,-0.1244
160733,-0.12642
160734,-0.12553
160735,-0.1256
160736,-0.13184
160737,-0.12774
160738,-0.12717
160739,-0.12301
160740,-0.12547
160741,-0.12736
160742,-0.1256
160743,-0.12717
160744,-0.12818
160745,-0.13077
160746,-0.129
160747,-0.12629
160748,-0.11569
160749,-0.12471
160750,-0.1256
160751,-0.12509
160752,-0.1285
160753,-0.12768
160754,-0.12358
160755,-0.12553
160756,-0.12888
160757,-0.12869
160758,-0.12869
160759,-0.12332
160760,-0.12824
160761,-0.12742
160762,-0.12257
160763,-0.12572
160764,-0.12137
160765,-0.13001
160766,-0.13115
160767,-0.12149
160768,-0.12408
160769,-0.12389
160770,-0.12578
160771,-0.1237
160772,-0.12528
160773,-0.1314
160774,-0.1297
160775,-0.12698
160776,-0.12799
160777,-0.129
160778,-0.13096
160779,-0.12313
160780,-0.12869
160781,-0.12484
160782,-0.12175
160783,-0.12383
160784,-0.12099
160785,-0.12616
160786,-0.12515
160787,-0.1285
160788,-0.13108
160789,-0.12578
160790,-0.12326
160791,-0.12257
160792,-0.12654
160793,-0.12837
160794,-0.12187
160795,-0.12749
160796,-0.12629
160797,-0.12541
160798,-0.12257
160799,-0.12642
160800,-0.12572
160801,-0.12553
160802,-0.12131
160803,-0.12364
160804,-0.1261
160805,-0.13178
160806,-0.13045
160807,-0.12465
160808,-0.13033
160809,-0.12913
160810,-0.12534
160811,-0.12572
160812,-0.12339
160813,-0.12572
160814,-0.12591
160815,-0.12307
160816,-0.1266
160817,-0.12408
160818,-0.12522
160819,-0.12591
160820,-0.13089
160821,-0.12408
160822,-0.12402
160823,-0.12957
160824,-0.12982
160825,-0.12093
160826,-0.12389
160827,-0.12761
160828,-0.12812
160829,-0.12843
160830,-0.12162
160831,-0.12629
160832,-0.12944
160833,-0.13033
160834,-0.12944
160835,-0.12831
160836,-0.12484
160837,-0.1249
160838,-0.12162
160839,-0.1285
160840,-0.13007
160841,-0.12831
160842,-0.12244
160843,-0.12213
160844,-0.12105
160845,-0.1278
160846,-0.1237
160847,-0.12446
160848,-0.11948
160849,-0.12414
160850,-0.12515
160851,-0.12313
160852,-0.12269
160853,-0.12698
160854,-0.12768
160855,-0.12503
160856,-0.11985
160857,-0.12604
160858,-0.1302
160859,-0.12231
160860,-0.12339
160861,-0.12503
160862,-0.12408
160863,-0.12257
160864,-0.12269
160865,-0.12925
160866,-0.12534
160867,-0.11954
160868,-0.12408
160869,-0.122
160870,-0.12648
160871,-0.1319
160872,-0.12862
160873,-0.12547
160874,-0.12395
160875,-0.12673
160876,-0.12717
160877,-0.1302
160878,-0.12509
160879,-0.12478
160880,-0.12843
160881,-0.12635
160882,-0.12793
160883,-0.12421
160884,-0.12673
160885,-0.12509
160886,-0.12875
160887,-0.12793
160888,-0.12585
160889,-0.12705
160890,-0.12673
160891,-0.12793
160892,-0.12862
160893,-0.12616
160894,-0.12711
160895,-0.1273
160896,-0.12307
160897,-0.12231
160898,-0.1273
160899,-0.12856
160900,-0.122
160901,-0.12055
160902,-0.1261
160903,-0.12383
160904,-0.129
160905,-0.1261
160906,-0.13115
160907,-0.12433
160908,-0.13228
160909,-0.12446
160910,-0.12383
160911,-0.12629
160912,-0.12686
160913,-0.12793
160914,-0.12856
160915,-0.12635
160916,-0.12446
160917,-0.13272
160918,-0.12471
160919,-0.12806
160920,-0.12124
160921,-0.12301
160922,-0.1256
160923,-0.12585
160924,-0.1273
160925,-0.12831
160926,-0.12452
160927,-0.12149
160928,-0.12509
160929,-0.12471
160930,-0.12433
160931,-0.1225
160932,-0.12591
160933,-0.12137
160934,-0.12509
160935,-0.12578
160936,-0.12175
160937,-0.11916
160938,-0.12395
160939,-0.12673
160940,-0.12389
160941,-0.12648
160942,-0.1261
160943,-0.1285
160944,-0.12768
160945,-0.12698
160946,-0.12774
160947,-0.12749
160948,-0.12541
160949,-0.12768
160950,-0.12553
160951,-0.12149
160952,-0.12496
160953,-0.1302
160954,-0.12976
160955,-0.1237
160956,-0.1256
160957,-0.12989
160958,-0.12414
160959,-0.12907
160960,-0.1338
160961,-0.12717
160962,-0.1266
160963,-0.12736
160964,-0.12515
160965,-0.12831
160966,-0.12269
160967,-0.12187
160968,-0.12566
160969,-0.129
160970,-0.12724
160971,-0.12705
160972,-0.12452
160973,-0.12377
160974,-0.12944
160975,-0.12724
160976,-0.12843
160977,-0.12528
160978,-0.12799
160979,-0.12421
160980,-0.12307
160981,-0.12339
160982,-0.12452
160983,-0.12812
160984,-0.1297
160985,-0.11941
160986,-0.12503
160987,-0.12433
160988,-0.12313
160989,-0.12231
160990,-0.12635
160991,-0.12313
160992,-0.12389
160993,-0.12313
160994,-0.1225
160995,-0.12787
160996,-0.12717
160997,-0.1261
160998,-0.12793
160999,-0.12086
161000,-0.12604
161001,-0.12471
161002,-0.12547
161003,-0.12686
161004,-0.12787
161005,-0.12875
161006,-0.12629
161007,-0.12484
161008,-0.12831
161009,-0.12162
161010,-0.12408
161011,-0.12799
161012,-0.12433
161013,-0.12806
161014,-0.12692
161015,-0.12402
161016,-0.12679
161017,-0.12919
161018,-0.12471
161019,-0.12629
161020,-0.13014
161021,-0.1237
161022,-0.12162
161023,-0.12553
161024,-0.12755
161025,-0.12818
161026,-0.12377
161027,-0.12358
161028,-0.12635
161029,-0.12635
161030,-0.12705
161031,-0.1302
161032,-0.1237
161033,-0.1244
161034,-0.12705
161035,-0.12471
161036,-0.12875
161037,-0.1244
161038,-0.12478
161039,-0.12875
161040,-0.12913
161041,-0.12313
161042,-0.122
161043,-0.12774
161044,-0.12724
161045,-0.12351
161046,-0.12799
161047,-0.1261
161048,-0.12717
161049,-0.12692
161050,-0.12597
161051,-0.12383
161052,-0.12572
161053,-0.12465
161054,-0.12642
161055,-0.12698
161056,-0.129
161057,-0.12194
161058,-0.12503
161059,-0.12623
161060,-0.1256
161061,-0.1244
161062,-0.12566
161063,-0.12843
161064,-0.1297
161065,-0.12913
161066,-0.12238
161067,-0.1256
161068,-0.12484
161069,-0.12093
161070,-0.12484
161071,-0.12402
161072,-0.1237
161073,-0.12705
161074,-0.12597
161075,-0.12471
161076,-0.12572
161077,-0.12913
161078,-0.1256
161079,-0.12522
161080,-0.12623
161081,-0.1285
161082,-0.12705
161083,-0.12679
161084,-0.12358
161085,-0.12667
161086,-0.12623
161087,-0.1256
161088,-0.12433
161089,-0.12421
161090,-0.12534
161091,-0.12503
161092,-0.1273
161093,-0.12402
161094,-0.1244
161095,-0.12894
161096,-0.11859
161097,-0.12591
161098,-0.12301
161099,-0.12402
161100,-0.12787
161101,-0.13153
161102,-0.12585
161103,-0.12862
161104,-0.12963
161105,-0.12673
161106,-0.12774
161107,-0.13058
161108,-0.12648
161109,-0.12787
161110,-0.12856
161111,-0.12503
161112,-0.12433
161113,-0.12257
161114,-0.12515
161115,-0.12515
161116,-0.12919
161117,-0.12427
161118,-0.12736
161119,-0.12698
161120,-0.12383
161121,-0.12433
161122,-0.12698
161123,-0.1225
161124,-0.12585
161125,-0.13241
161126,-0.1266
161127,-0.12755
161128,-0.12553
161129,-0.12894
161130,-0.1256
161131,-0.13165
161132,-0.13026
161133,-0.12667
161134,-0.12225
161135,-0.12787
161136,-0.1285
161137,-0.12313
161138,-0.12818
161139,-0.12875
161140,-0.13203
161141,-0.13064
161142,-0.12377
161143,-0.12358
161144,-0.12623
161145,-0.12534
161146,-0.12528
161147,-0.12673
161148,-0.1302
161149,-0.12541
161150,-0.12623
161151,-0.12522
161152,-0.12724
161153,-0.12806
161154,-0.12131
161155,-0.12642
161156,-0.12818
161157,-0.12862
161158,-0.12515
161159,-0.12862
161160,-0.12623
161161,-0.12263
161162,-0.12263
161163,-0.1261
161164,-0.12818
161165,-0.12869
161166,-0.12471
161167,-0.12843
161168,-0.12402
161169,-0.12824
161170,-0.13077
161171,-0.12427
161172,-0.13203
161173,-0.12787
161174,-0.13014
161175,-0.12951
161176,-0.12824
161177,-0.12724
161178,-0.12137
161179,-0.12623
161180,-0.12433
161181,-0.12925
161182,-0.12471
161183,-0.12332
161184,-0.1225
161185,-0.12591
161186,-0.12452
161187,-0.12055
161188,-0.12295
161189,-0.12705
161190,-0.12913
161191,-0.12528
161192,-0.129
161193,-0.12616
161194,-0.12711
161195,-0.12181
161196,-0.12402
161197,-0.12698
161198,-0.12604
161199,-0.12301
161200,-0.12566
161201,-0.12149
161202,-0.12231
161203,-0.1244
161204,-0.12446
161205,-0.12623
161206,-0.12654
161207,-0.12427
161208,-0.13033
161209,-0.12225
161210,-0.12465
161211,-0.12774
161212,-0.12408
161213,-0.1256
161214,-0.12421
161215,-0.12963
161216,-0.12629
161217,-0.1196
161218,-0.12566
161219,-0.12787
161220,-0.12351
161221,-0.12654
161222,-0.12793
161223,-0.12793
161224,-0.12219
161225,-0.12364
161226,-0.12692
161227,-0.12919
161228,-0.1266
161229,-0.12585
161230,-0.12749
161231,-0.12648
161232,-0.12257
161233,-0.12578
161234,-0.1261
161235,-0.12534
161236,-0.12648
161237,-0.12452
161238,-0.12654
161239,-0.12459
161240,-0.12213
161241,-0.12049
161242,-0.12238
161243,-0.12364
161244,-0.12541
161245,-0.12238
161246,-0.12414
161247,-0.12686
161248,-0.12295
161249,-0.12332
161250,-0.12717
161251,-0.13039
161252,-0.12686
161253,-0.122
161254,-0.12679
161255,-0.1237
161256,-0.12465
161257,-0.12989
161258,-0.12509
161259,-0.12175
161260,-0.12465
161261,-0.12623
161262,-0.12742
161263,-0.12862
161264,-0.12705
161265,-0.12711
161266,-0.1256
161267,-0.12913
161268,-0.12768
161269,-0.1256
161270,-0.12812
161271,-0.12995
161272,-0.12938
161273,-0.12238
161274,-0.1244
161275,-0.1273
161276,-0.12433
161277,-0.129
161278,-0.1237
161279,-0.12913
161280,-0.12755
161281,-0.12635
161282,-0.1266
161283,-0.12881
161284,-0.13039
161285,-0.12742
161286,-0.12496
161287,-0.12673
161288,-0.1285
161289,-0.1285
161290,-0.1297
161291,-0.13216
161292,-0.13001
161293,-0.12011
161294,-0.12572
161295,-0.12824
161296,-0.12597
161297,-0.12364
161298,-0.12452
161299,-0.12705
161300,-0.12774
161301,-0.12414
161302,-0.12989
161303,-0.12597
161304,-0.12269
161305,-0.12307
161306,-0.12515
161307,-0.12673
161308,-0.12231
161309,-0.12585
161310,-0.12339
161311,-0.12938
161312,-0.12509
161313,-0.12824
161314,-0.12566
161315,-0.12654
161316,-0.12806
161317,-0.12414
161318,-0.12049
161319,-0.12093
161320,-0.12534
161321,-0.12225
161322,-0.13146
161323,-0.12503
161324,-0.12629
161325,-0.12452
161326,-0.1249
161327,-0.12446
161328,-0.12705
161329,-0.12667
161330,-0.12787
161331,-0.12509
161332,-0.12351
161333,-0.12667
161334,-0.13222
161335,-0.12837
161336,-0.12541
161337,-0.12894
161338,-0.1297
161339,-0.1278
161340,-0.12238
161341,-0.12925
161342,-0.12724
161343,-0.12724
161344,-0.12673
161345,-0.12377
161346,-0.12862
161347,-0.12768
161348,-0.12402
161349,-0.12787
161350,-0.12389
161351,-0.13121
161352,-0.12465
161353,-0.13266
161354,-0.12869
161355,-0.12433
161356,-0.12547
161357,-0.12231
161358,-0.12717
161359,-0.12824
161360,-0.12547
161361,-0.12856
161362,-0.12843
161363,-0.12168
161364,-0.12837
161365,-0.12187
161366,-0.12888
161367,-0.12679
161368,-0.12705
161369,-0.12881
161370,-0.12515
161371,-0.12989
161372,-0.12623
161373,-0.12881
161374,-0.12244
161375,-0.1273
161376,-0.12869
161377,-0.12793
161378,-0.12597
161379,-0.12768
161380,-0.12705
161381,-0.12515
161382,-0.12787
161383,-0.12793
161384,-0.12742
161385,-0.1249
161386,-0.12471
161387,-0.12175
161388,-0.12724
161389,-0.12667
161390,-0.11966
161391,-0.12572
161392,-0.12623
161393,-0.12118
161394,-0.1249
161395,-0.12566
161396,-0.1244
161397,-0.12749
161398,-0.12907
161399,-0.12831
161400,-0.12515
161401,-0.12515
161402,-0.13127
161403,-0.12452
161404,-0.12749
161405,-0.1256
161406,-0.12528
161407,-0.12578
161408,-0.12989
161409,-0.12143
161410,-0.12547
161411,-0.12187
161412,-0.12414
161413,-0.12162
161414,-0.12465
161415,-0.12566
161416,-0.12187
161417,-0.12433
161418,-0.12522
161419,-0.12572
161420,-0.1232
161421,-0.12572
161422,-0.12635
161423,-0.12427
161424,-0.12459
161425,-0.12591
161426,-0.12452
161427,-0.12793
161428,-0.12843
161429,-0.12642
161430,-0.12843
161431,-0.12774
161432,-0.12465
161433,-0.12591
161434,-0.12541
161435,-0.12635
161436,-0.13014
161437,-0.129
161438,-0.12749
161439,-0.12837
161440,-0.12541
161441,-0.12269
161442,-0.12736
161443,-0.11985
161444,-0.12528
161445,-0.12263
161446,-0.12818
161447,-0.12433
161448,-0.12705
161449,-0.12257
161450,-0.12736
161451,-0.12528
161452,-0.12478
161453,-0.1244
161454,-0.1244
161455,-0.12288
161456,-0.1237
161457,-0.12711
161458,-0.12332
161459,-0.12705
161460,-0.12541
161461,-0.12219
161462,-0.1266
161463,-0.12364
161464,-0.12913
161465,-0.13001
161466,-0.12818
161467,-0.12648
161468,-0.12629
161469,-0.12358
161470,-0.12459
161471,-0.13171
161472,-0.12408
161473,-0.12238
161474,-0.12749
161475,-0.12389
161476,-0.12452
161477,-0.12162
161478,-0.12244
161479,-0.1256
161480,-0.12433
161481,-0.12812
161482,-0.12824
161483,-0.12824
161484,-0.1285
161485,-0.1249
161486,-0.12528
161487,-0.12724
161488,-0.12711
161489,-0.12402
161490,-0.12982
161491,-0.1297
161492,-0.12938
161493,-0.12515
161494,-0.13007
161495,-0.12686
161496,-0.12932
161497,-0.12862
161498,-0.12667
161499,-0.12528
161500,-0.12654
161501,-0.12345
161502,-0.12339
161503,-0.1244
161504,-0.11935
161505,-0.12717
161506,-0.12478
161507,-0.12509
161508,-0.1261
161509,-0.12263
161510,-0.12471
161511,-0.12635
161512,-0.12642
161513,-0.12578
161514,-0.12452
161515,-0.12244
161516,-0.12478
161517,-0.12566
161518,-0.13064
161519,-0.12818
161520,-0.12408
161521,-0.12484
161522,-0.12263
161523,-0.12534
161524,-0.129
161525,-0.12717
161526,-0.12654
161527,-0.12761
161528,-0.12642
161529,-0.12295
161530,-0.12623
161531,-0.129
161532,-0.12995
161533,-0.12383
161534,-0.12642
161535,-0.1237
161536,-0.12629
161537,-0.12711
161538,-0.12452
161539,-0.1278
161540,-0.12452
161541,-0.12572
161542,-0.12244
161543,-0.12888
161544,-0.12244
161545,-0.13165
161546,-0.12686
161547,-0.11985
161548,-0.12421
161549,-0.12673
161550,-0.1266
161551,-0.12345
161552,-0.12522
161553,-0.1208
161554,-0.12724
161555,-0.12623
161556,-0.12629
161557,-0.12566
161558,-0.12761
161559,-0.12313
161560,-0.12698
161561,-0.12818
161562,-0.12427
161563,-0.12301
161564,-0.12761
161565,-0.12925
161566,-0.13007
161567,-0.12995
161568,-0.12932
161569,-0.12149
161570,-0.12553
161571,-0.12345
161572,-0.12414
161573,-0.12623
161574,-0.12843
161575,-0.12642
161576,-0.12414
161577,-0.12938
161578,-0.12541
161579,-0.12597
161580,-0.12313
161581,-0.12282
161582,-0.12635
161583,-0.129
161584,-0.13418
161585,-0.12692
161586,-0.12698
161587,-0.12925
161588,-0.12799
161589,-0.12736
161590,-0.13071
161591,-0.12597
161592,-0.12534
161593,-0.12187
161594,-0.12389
161595,-0.12509
161596,-0.12793
161597,-0.12667
161598,-0.12149
161599,-0.12667
161600,-0.12925
161601,-0.12446
161602,-0.12389
161603,-0.12818
161604,-0.13115
161605,-0.12648
161606,-0.12471
161607,-0.12351
161608,-0.1256
161609,-0.12282
161610,-0.12925
161611,-0.12162
161612,-0.12421
161613,-0.12143
161614,-0.12749
161615,-0.12976
161616,-0.1249
161617,-0.12313
161618,-0.12478
161619,-0.12761
161620,-0.12907
161621,-0.12818
161622,-0.12465
161623,-0.12667
161624,-0.12295
161625,-0.12749
161626,-0.12705
161627,-0.12351
161628,-0.12907
161629,-0.13146
161630,-0.1278
161631,-0.12585
161632,-0.12623
161633,-0.12332
161634,-0.12478
161635,-0.12528
161636,-0.12452
161637,-0.12761
161638,-0.12263
161639,-0.1208
161640,-0.12938
161641,-0.12648
161642,-0.12383
161643,-0.12824
161644,-0.12156
161645,-0.12679
161646,-0.13039
161647,-0.12471
161648,-0.12692
161649,-0.1273
161650,-0.1249
161651,-0.12307
161652,-0.12623
161653,-0.12888
161654,-0.1314
161655,-0.12642
161656,-0.12326
161657,-0.12572
161658,-0.12364
161659,-0.12742
161660,-0.1266
161661,-0.12648
161662,-0.13039
161663,-0.12755
161664,-0.12446
161665,-0.12282
161666,-0.12465
161667,-0.12541
161668,-0.12761
161669,-0.12831
161670,-0.12654
161671,-0.12875
161672,-0.12761
161673,-0.12894
161674,-0.12402
161675,-0.12364
161676,-0.12446
161677,-0.12654
161678,-0.12541
161679,-0.12566
161680,-0.12408
161681,-0.12799
161682,-0.12471
161683,-0.12484
161684,-0.129
161685,-0.13064
161686,-0.12793
161687,-0.12888
161688,-0.12932
161689,-0.12862
161690,-0.12332
161691,-0.13064
161692,-0.12421
161693,-0.12944
161694,-0.13266
161695,-0.12654
161696,-0.12692
161697,-0.12414
161698,-0.12496
161699,-0.12881
161700,-0.12326
161701,-0.12711
161702,-0.12295
161703,-0.12547
161704,-0.12478
161705,-0.12604
161706,-0.12976
161707,-0.13064
161708,-0.12566
161709,-0.12061
161710,-0.1302
161711,-0.12395
161712,-0.12755
161713,-0.12995
161714,-0.12787
161715,-0.12093
161716,-0.12459
161717,-0.12244
161718,-0.1278
161719,-0.12919
161720,-0.12925
161721,-0.13039
161722,-0.12553
161723,-0.12301
161724,-0.12686
161725,-0.1249
161726,-0.12547
161727,-0.12572
161728,-0.12118
161729,-0.12503
161730,-0.12642
161731,-0.1261
161732,-0.12238
161733,-0.12503
161734,-0.12925
161735,-0.13071
161736,-0.12263
161737,-0.12818
161738,-0.12692
161739,-0.12522
161740,-0.12648
161741,-0.12654
161742,-0.12742
161743,-0.12806
161744,-0.12269
161745,-0.12692
161746,-0.12541
161747,-0.12269
161748,-0.12774
161749,-0.1244
161750,-0.12667
161751,-0.12755
161752,-0.12427
161753,-0.12989
161754,-0.12768
161755,-0.122
161756,-0.12837
161757,-0.12578
161758,-0.12591
161759,-0.12648
161760,-0.12774
161761,-0.12585
161762,-0.12143
161763,-0.12591
161764,-0.12667
161765,-0.12572
161766,-0.13127
161767,-0.12478
161768,-0.12673
161769,-0.12597
161770,-0.1208
161771,-0.13096
161772,-0.12168
161773,-0.12654
161774,-0.12503
161775,-0.12503
161776,-0.12724
161777,-0.12925
161778,-0.12459
161779,-0.12408
161780,-0.12907
161781,-0.12686
161782,-0.12831
161783,-0.12597
161784,-0.12692
161785,-0.1244
161786,-0.1244
161787,-0.12541
161788,-0.12742
161789,-0.12913
161790,-0.12616
161791,-0.12358
161792,-0.12175
161793,-0.12282
161794,-0.12629
161795,-0.12875
161796,-0.13235
161797,-0.12578
161798,-0.12427
161799,-0.12112
161800,-0.1285
161801,-0.12332
161802,-0.12585
161803,-0.12717
161804,-0.12566
161805,-0.12894
161806,-0.13134
161807,-0.12566
161808,-0.13165
161809,-0.12724
161810,-0.12168
161811,-0.1297
161812,-0.13039
161813,-0.12736
161814,-0.12616
161815,-0.12503
161816,-0.12648
161817,-0.12629
161818,-0.12938
161819,-0.12711
161820,-0.12553
161821,-0.12295
161822,-0.12503
161823,-0.12011
161824,-0.12149
161825,-0.12421
161826,-0.12187
161827,-0.12623
161828,-0.12831
161829,-0.12263
161830,-0.12503
161831,-0.1249
161832,-0.12503
161833,-0.12799
161834,-0.12402
161835,-0.12503
161836,-0.12206
161837,-0.12717
161838,-0.1256
161839,-0.12257
161840,-0.12875
161841,-0.12818
161842,-0.12761
161843,-0.12667
161844,-0.12717
161845,-0.13418
161846,-0.13089
161847,-0.1237
161848,-0.12793
161849,-0.12831
161850,-0.12206
161851,-0.12194
161852,-0.12692
161853,-0.12288
161854,-0.13089
161855,-0.1297
161856,-0.12761
161857,-0.12433
161858,-0.12421
161859,-0.12383
161860,-0.12446
161861,-0.12194
161862,-0.12698
161863,-0.12711
161864,-0.12364
161865,-0.1261
161866,-0.12503
161867,-0.12427
161868,-0.12528
161869,-0.12667
161870,-0.12591
161871,-0.12017
161872,-0.12837
161873,-0.12913
161874,-0.12395
161875,-0.12484
161876,-0.12888
161877,-0.12383
161878,-0.12339
161879,-0.12219
161880,-0.12515
161881,-0.12843
161882,-0.1232
161883,-0.12837
161884,-0.12459
161885,-0.12528
161886,-0.12263
161887,-0.1225
161888,-0.12269
161889,-0.12673
161890,-0.12377
161891,-0.12515
161892,-0.12452
161893,-0.12679
161894,-0.12989
161895,-0.1249
161896,-0.12168
161897,-0.12629
161898,-0.12679
161899,-0.12503
161900,-0.12799
161901,-0.12534
161902,-0.1273
161903,-0.12925
161904,-0.1237
161905,-0.12213
161906,-0.12982
161907,-0.12452
161908,-0.12402
161909,-0.1273
161910,-0.12395
161911,-0.12818
161912,-0.12907
161913,-0.12648
161914,-0.12484
161915,-0.12616
161916,-0.12509
161917,-0.12503
161918,-0.122
161919,-0.1237
161920,-0.12446
161921,-0.12597
161922,-0.12585
161923,-0.12686
161924,-0.12269
161925,-0.12414
161926,-0.12383
161927,-0.12679
161928,-0.12742
161929,-0.12774
161930,-0.12257
161931,-0.12572
161932,-0.12705
161933,-0.12717
161934,-0.12408
161935,-0.12585
161936,-0.12717
161937,-0.13033
161938,-0.12736
161939,-0.13039
161940,-0.12963
161941,-0.12566
161942,-0.12168
161943,-0.1237
161944,-0.12452
161945,-0.12642
161946,-0.12377
161947,-0.12963
161948,-0.12875
161949,-0.1225
161950,-0.12528
161951,-0.12635
161952,-0.1249
161953,-0.12888
161954,-0.12717
161955,-0.12547
161956,-0.12156
161957,-0.12263
161958,-0.12067
161959,-0.1237
161960,-0.12383
161961,-0.12339
161962,-0.12395
161963,-0.12585
161964,-0.12812
161965,-0.12124
161966,-0.12238
161967,-0.12585
161968,-0.12597
161969,-0.12578
161970,-0.12749
161971,-0.12244
161972,-0.12364
161973,-0.12799
161974,-0.12522
161975,-0.11702
161976,-0.12326
161977,-0.12616
161978,-0.12459
161979,-0.13058
161980,-0.13071
161981,-0.1232
161982,-0.12761
161983,-0.12963
161984,-0.12799
161985,-0.12919
161986,-0.12837
161987,-0.12711
161988,-0.12976
161989,-0.1266
161990,-0.12635
161991,-0.12768
161992,-0.12736
161993,-0.12276
161994,-0.12761
161995,-0.12263
161996,-0.12597
161997,-0.12711
161998,-0.12692
161999,-0.12238
162000,-0.1256
162001,-0.12572
162002,-0.12907
162003,-0.12528
162004,-0.12736
162005,-0.12269
162006,-0.12818
162007,-0.12654
162008,-0.12465
162009,-0.12705
162010,-0.12635
162011,-0.12522
162012,-0.12282
162013,-0.12395
162014,-0.12824
162015,-0.12433
162016,-0.12238
162017,-0.1302
162018,-0.12736
162019,-0.12799
162020,-0.12597
162021,-0.12124
162022,-0.12389
162023,-0.12326
162024,-0.12288
162025,-0.12597
162026,-0.12282
162027,-0.12591
162028,-0.13197
162029,-0.12894
162030,-0.12578
162031,-0.12686
162032,-0.12553
162033,-0.12427
162034,-0.12623
162035,-0.12244
162036,-0.12509
162037,-0.1285
162038,-0.13127
162039,-0.12957
162040,-0.12919
162041,-0.12724
162042,-0.12623
162043,-0.12686
162044,-0.13203
162045,-0.12534
162046,-0.12219
162047,-0.12749
162048,-0.12787
162049,-0.12484
162050,-0.1244
162051,-0.12654
162052,-0.12976
162053,-0.1237
162054,-0.12194
162055,-0.12377
162056,-0.12824
162057,-0.12673
162058,-0.12787
162059,-0.1244
162060,-0.12465
162061,-0.11878
162062,-0.12862
162063,-0.12269
162064,-0.12389
162065,-0.12427
162066,-0.12471
162067,-0.12635
162068,-0.12894
162069,-0.12623
162070,-0.12131
162071,-0.1256
162072,-0.12944
162073,-0.12206
162074,-0.12534
162075,-0.12181
162076,-0.12793
162077,-0.12755
162078,-0.13052
162079,-0.13001
162080,-0.12288
162081,-0.12585
162082,-0.12774
162083,-0.12503
162084,-0.1232
162085,-0.12888
162086,-0.12307
162087,-0.12724
162088,-0.13096
162089,-0.12698
162090,-0.12257
162091,-0.13064
162092,-0.12452
162093,-0.12673
162094,-0.1285
162095,-0.12585
162096,-0.12806
162097,-0.12465
162098,-0.12768
162099,-0.12572
162100,-0.12339
162101,-0.13058
162102,-0.12837
162103,-0.12011
162104,-0.12395
162105,-0.12231
162106,-0.12414
162107,-0.12698
162108,-0.12528
162109,-0.12629
162110,-0.1256
162111,-0.12534
162112,-0.13045
162113,-0.12427
162114,-0.12711
162115,-0.1244
162116,-0.12244
162117,-0.12395
162118,-0.12509
162119,-0.12181
162120,-0.12907
162121,-0.12459
162122,-0.13518
162123,-0.12635
162124,-0.12276
162125,-0.12364
162126,-0.12806
162127,-0.12768
162128,-0.13045
162129,-0.12799
162130,-0.12837
162131,-0.13216
162132,-0.13184
162133,-0.12824
162134,-0.13089
162135,-0.12496
162136,-0.12692
162137,-0.13367
162138,-0.12509
162139,-0.12515
162140,-0.12496
162141,-0.12187
162142,-0.13064
162143,-0.12812
162144,-0.12105
162145,-0.12168
162146,-0.12465
162147,-0.12332
162148,-0.12869
162149,-0.12541
162150,-0.1237
162151,-0.12408
162152,-0.12534
162153,-0.12402
162154,-0.12402
162155,-0.12736
162156,-0.12831
162157,-0.12654
162158,-0.12446
162159,-0.12408
